temp,door,date
38.748,closed,2024-05-17 18:01:48
38.748,closed,2024-05-17 18:01:48
38.748,closed,2024-05-17 18:01:49
38.748,closed,2024-05-17 18:01:49
38.748,closed,2024-05-17 18:01:50
38.748,closed,2024-05-17 18:01:50
38.748,closed,2024-05-17 18:01:51
38.748,closed,2024-05-17 18:01:51
38.748,closed,2024-05-17 18:01:52
38.748,closed,2024-05-17 18:01:52
39.21615,closed,2024-05-17 18:01:53
38.748,closed,2024-05-17 18:01:53
38.748,closed,2024-05-17 18:01:54
38.748,closed,2024-05-17 18:01:54
38.748,closed,2024-05-17 18:01:55
38.748,closed,2024-05-17 18:01:55
38.748,closed,2024-05-17 18:01:56
38.748,closed,2024-05-17 18:01:56
38.748,closed,2024-05-17 18:01:57
39.21615,closed,2024-05-17 18:01:57
38.748,closed,2024-05-17 18:01:58
38.748,closed,2024-05-17 18:01:58
38.748,closed,2024-05-17 18:01:59
38.748,closed,2024-05-17 18:01:59
38.748,closed,2024-05-17 18:02:00
38.748,closed,2024-05-17 18:02:00
38.748,closed,2024-05-17 18:02:01
38.748,closed,2024-05-17 18:02:01
38.748,closed,2024-05-17 18:02:01
38.748,closed,2024-05-17 18:02:02
38.748,closed,2024-05-17 18:02:03
38.748,closed,2024-05-17 18:02:03
38.748,closed,2024-05-17 18:02:04
38.748,closed,2024-05-17 18:02:04
38.748,closed,2024-05-17 18:02:05
38.748,closed,2024-05-17 18:02:05
39.21615,closed,2024-05-17 18:02:06
38.748,closed,2024-05-17 18:02:06
39.21615,closed,2024-05-17 18:02:07
38.748,closed,2024-05-17 18:02:07
38.748,closed,2024-05-17 18:02:07
38.748,closed,2024-05-17 18:02:08
38.748,closed,2024-05-17 18:02:08
38.748,closed,2024-05-17 18:02:09
38.748,closed,2024-05-17 18:02:09
38.748,closed,2024-05-17 18:02:10
38.748,closed,2024-05-17 18:02:10
38.748,closed,2024-05-17 18:02:11
38.748,closed,2024-05-17 18:02:11
38.748,closed,2024-05-17 18:02:12
38.748,closed,2024-05-17 18:02:12
38.748,closed,2024-05-17 18:02:13
38.748,closed,2024-05-17 18:02:14
38.748,closed,2024-05-17 18:02:15
38.748,closed,2024-05-17 18:02:15
38.748,closed,2024-05-17 18:02:16
38.748,closed,2024-05-17 18:02:16
38.748,closed,2024-05-17 18:02:17
38.748,closed,2024-05-17 18:02:17
38.748,closed,2024-05-17 18:02:18
38.748,closed,2024-05-17 18:02:18
38.748,closed,2024-05-17 18:02:19
38.748,closed,2024-05-17 18:02:19
38.748,closed,2024-05-17 18:02:20
38.748,closed,2024-05-17 18:02:20
38.748,closed,2024-05-17 18:02:20
38.748,closed,2024-05-17 18:02:21
38.748,closed,2024-05-17 18:02:22
38.748,closed,2024-05-17 18:02:22
38.748,closed,2024-05-17 18:02:23
38.748,closed,2024-05-17 18:02:24
38.748,closed,2024-05-17 18:02:25
38.748,closed,2024-05-17 18:02:25
38.748,closed,2024-05-17 18:02:26
38.748,closed,2024-05-17 18:02:26
38.748,closed,2024-05-17 18:02:27
38.748,closed,2024-05-17 18:02:27
38.748,closed,2024-05-17 18:02:28
38.748,closed,2024-05-17 18:02:28
38.748,closed,2024-05-17 18:02:29
38.748,closed,2024-05-17 18:02:29
38.748,closed,2024-05-17 18:02:30
38.748,closed,2024-05-17 18:02:30
38.748,closed,2024-05-17 18:02:31
38.748,closed,2024-05-17 18:02:31
38.748,closed,2024-05-17 18:02:32
39.21615,closed,2024-05-17 18:02:32
38.748,closed,2024-05-17 18:02:33
38.748,closed,2024-05-17 18:02:33
38.748,closed,2024-05-17 18:02:34
38.27986,closed,2024-05-17 18:02:34
38.748,closed,2024-05-17 18:02:35
38.748,closed,2024-05-17 18:02:35
39.21615,closed,2024-05-17 18:02:36
38.748,closed,2024-05-17 18:02:36
38.748,closed,2024-05-17 18:02:36
38.748,closed,2024-05-17 18:02:37
38.748,closed,2024-05-17 18:02:37
39.21615,closed,2024-05-17 18:02:38
38.748,closed,2024-05-17 18:02:38
38.748,closed,2024-05-17 18:02:38
38.748,closed,2024-05-17 18:02:39
38.748,closed,2024-05-17 18:02:39
38.748,closed,2024-05-17 18:02:40
38.748,closed,2024-05-17 18:02:40
38.748,closed,2024-05-17 18:02:41
38.748,closed,2024-05-17 18:02:41
38.748,closed,2024-05-17 18:02:42
38.748,closed,2024-05-17 18:02:42
38.748,closed,2024-05-17 18:02:43
38.748,closed,2024-05-17 18:02:43
38.748,closed,2024-05-17 18:02:44
38.748,closed,2024-05-17 18:02:44
38.748,closed,2024-05-17 18:02:44
38.748,closed,2024-05-17 18:02:45
38.748,closed,2024-05-17 18:02:46
39.21615,closed,2024-05-17 18:02:46
38.748,closed,2024-05-17 18:02:46
38.748,closed,2024-05-17 18:02:47
38.748,closed,2024-05-17 18:02:48
38.748,closed,2024-05-17 18:02:48
38.748,closed,2024-05-17 18:02:48
38.748,closed,2024-05-17 18:02:49
38.748,closed,2024-05-17 18:02:49
38.748,closed,2024-05-17 18:02:50
38.748,closed,2024-05-17 18:02:50
38.748,closed,2024-05-17 18:02:50
39.21615,closed,2024-05-17 18:02:51
39.21615,closed,2024-05-17 18:02:52
38.748,closed,2024-05-17 18:02:52
39.21615,closed,2024-05-17 18:02:52
38.748,closed,2024-05-17 18:02:53
39.21615,closed,2024-05-17 18:02:53
38.748,closed,2024-05-17 18:02:54
38.748,closed,2024-05-17 18:02:54
38.748,closed,2024-05-17 18:02:55
38.748,closed,2024-05-17 18:02:55
38.748,closed,2024-05-17 18:02:56
38.748,closed,2024-05-17 18:02:56
38.748,closed,2024-05-17 18:02:57
38.748,closed,2024-05-17 18:02:57
39.21615,closed,2024-05-17 18:02:58
38.748,closed,2024-05-17 18:02:58
38.748,closed,2024-05-17 18:02:58
38.748,closed,2024-05-17 18:02:59
38.748,closed,2024-05-17 18:02:59
38.748,closed,2024-05-17 18:03:00
38.748,closed,2024-05-17 18:03:00
38.748,closed,2024-05-17 18:03:00
38.748,closed,2024-05-17 18:03:01
38.748,closed,2024-05-17 18:03:01
38.748,closed,2024-05-17 18:03:02
38.748,closed,2024-05-17 18:03:02
38.748,closed,2024-05-17 18:03:03
38.748,closed,2024-05-17 18:03:03
38.748,closed,2024-05-17 18:03:04
38.748,closed,2024-05-17 18:03:04
38.748,closed,2024-05-17 18:03:04
38.748,closed,2024-05-17 18:03:05
38.748,closed,2024-05-17 18:03:06
38.748,closed,2024-05-17 18:03:06
38.748,closed,2024-05-17 18:03:07
38.748,closed,2024-05-17 18:03:07
38.748,closed,2024-05-17 18:03:08
38.27986,closed,2024-05-17 18:03:08
38.748,closed,2024-05-17 18:03:09
38.748,closed,2024-05-17 18:03:09
38.748,closed,2024-05-17 18:03:10
38.748,closed,2024-05-17 18:03:10
38.748,closed,2024-05-17 18:03:10
38.748,closed,2024-05-17 18:03:11
39.21615,closed,2024-05-17 18:03:11
38.748,closed,2024-05-17 18:03:12
38.748,closed,2024-05-17 18:03:12
38.748,closed,2024-05-17 18:03:13
38.748,closed,2024-05-17 18:03:13
38.748,closed,2024-05-17 18:03:14
38.748,closed,2024-05-17 18:03:14
38.748,closed,2024-05-17 18:03:15
38.748,closed,2024-05-17 18:03:15
38.748,closed,2024-05-17 18:03:16
38.748,closed,2024-05-17 18:03:16
38.748,closed,2024-05-17 18:03:17
38.748,closed,2024-05-17 18:03:18
38.748,closed,2024-05-17 18:03:18
38.748,closed,2024-05-17 18:03:19
38.748,closed,2024-05-17 18:03:19
38.748,closed,2024-05-17 18:03:20
38.748,closed,2024-05-17 18:03:20
38.748,closed,2024-05-17 18:03:21
38.748,closed,2024-05-17 18:03:21
